label,data
3,"arakter pisan anjir ieu bobotoh ,bareuki nga caprak,suporter vasco mah da sarerius nanggapi na,lah bobotoh nga calaprak nuhun ajiggg ngeunah seuri hahaha"
1,"aranjing boga babaturan teh , ngmong moal dilebok urut babaturan .. tapi dilebok !"
1,"ARANJING lah kabeh anggota DPR th, cing gera MODAR lah GAROBLOG"
1,Aranjing maneh kabeh nu gangguan kabogoh aing belum tau rasanya di mutilasi
1,Aranjing ngomongkeun babeh aing harepen budak na!
1,"Aranjing teh pamaen PERSISAM pantesna maen FTV geuralah , loba ekting pisan!"
1,Arema goblog . Manajemen goblog . Persija goblog . Dejek goblok . Ismed goblog . Mantan goblok ninggalkeun aing kawin
2,Ari indung urang cageur teu nya??? Ngajerit hate sono kanu jadi indung... :(
1,Ari jadi jelma ulah sok BALAGA bisi teu boga BARAYA
1,"Ari keur jangar kieu teh, aya weh pinafsueun nu sejen. Piraku kudu di kadekan meh jempling"
2,"Ari kieu teh sok inget ka kolot,,lamun geus inget kolot sok baper:(("
1,Ari maneh sok ngahinakeun teuing. Boa bayaranna leuwih gede ti penghasilan maneh.
4,Ari meser masker di mana min istri perawat gigi stok di rs terbas rada hariwang min
1,Ari sia gelo atasicoronadgsyariah emang virus paeh ku syariah?? Kehed!!!
3,Asa atoh kieu bisa nyieun basreng kuah . Jaba ngenah deih . Jadi sok hyg nyieun cilok kopma
3,"Asa bagja ngangge acuk ieu di lembur batur, asa teu aya nu nganggÃ© deui salian ti abdi kang"
3,asa bahagia pisan euy
3,"asa bingah ningal seueurna investor asing nu tertrik kana @DediMulyadi71pariwista pwkrta, nyaah ka kang layak jd bp pmbngunan pwkarta :)"
3,Asa bingah ninggal istri rambut pondok teh
3,Asa bungah kieu hudang isuk teh lantaran juventus kengeng 3 - 1 hahahaha
3,"Asa bungah ningali si markus,baihakki,pablo cicing d bench..Hahahakan siah da maraneh mah butut maenna"
2,"Asa cerik batin abdi mh, ya Allah....semoga si ema sllu sehat, di murahkan rejekinya...amiin"
2,Asa cuang cieung..ari di bumi nyalira dede nju t dmang th..hariwang t aya rencang pakumaha..sok jug inget ka kolot ari tos kieu th...
1,Asa d usik ku sia sia. Panggih jeng aing sia d leyek ku aing !
4,Asa deg-degan kieu euy takut garame
4,"asa dosa nyocokan budak batur series bl, jaba incu pa haji sieun di ontrog ya allah"
4,"Asa hariwang dirumah sorangan teh, asa gimana gt takut takut kaga jelas"
4,"Asa hariwang hirup Ayeuna mah kang...kitu salah kieu salah, ceunah negara demokrasi tapi saeutikpun Euweuh cirina!"
4,"Asa hariwang ka teteh ker usum kieu mah, sehat teh ?"
4,Asa hariwang kieu ewag Si bos mere info aya nu geus ODP duh lah
4,asa hariwang kieu.. lalakon hirup teh asa nyorangan.. asa ieu mah..
4,"Asa hariwang kiyeu nyuak macaan berita, mudah-mudahan urang-urang terus dipaparin kasehatan."
4,"Asa hariwang liat yg pacaran di tl,bukan karna sirik tapi da ""drama"""
4,Asa hariwang nempo alam dunya kiwari. Geus hujan deui wae di bandung. Sebagian wilayah nju ka banjiran deuih
4,"Asa hariwang, asa teu puguh kieu :| ya allah ya rabb"
1,asa hayang neunggeul tdi ge mun ulah ku yaah k persib sing d denda ....
2,asa hyg cerik asa hyg die untung ngan saukur asa hyg
4,"asa jauh panineungan kieu ieu teh aya naun, dug asa melang, cengkat asa hariwang, hate ting korejat kieu"
4,"asa jd takut kieu,,tkut di maling in"
4,Asa karareueung kieu hulang hileung sorangan
4,"asa karareueung kieu, matak cing buringkak bulu punduk, malem kemis Anjing babaung patembalan, bueuk d sarada"
4,Asa karareueung mendengar cerita dan berita :(
4,Asa kareueung kieu di kost an:(((
4,Asa kareueung kieu komplek
4,"Asa kareueung mimpi teh. Kamari mimpi panggih jeung guru guru listrik, tadi mimpi panggih jeung barudak kelas listrik, kunaon nya???"
4,"Asa kareueung min. Hujan ageung, listrik mati, sinyal luplep, batrey hp krisis"
4,"Asa kareueung nembe kamari aya serat ti desa supados jum'atan dlirenkeun samentawis, teu aya tarawehan sareng tadarusan berjamaah d masjid, ya Allah sing enggal d angkat ieu virus hoyong ngaraosan saraos-raosna ibadah d sasih ramadhan"
2,"Asa karunya aing mah, tapi teu rela lamun lulusna give away mah."
2,"Asa karunya kanu imahna dibojong soang ): usum halodo jadi badai pasair ku agungpodomoro , usum hujan banjir wae ):"
2,"Asa karunya ningali na, ari kieu-kieu teuing mah"
4,Asa keueung gempa mulai ka pulau jawa teh euy
4,Asa keueung Hirup di zaman sontoloyo
4,Asa keueung kieee. di imah sorangn sedih loerdz
4,"asa keueung milampah hirup teh gening,culang cileung sorangan asa weuh batur...padahal kuring unggal poe panggih..."
4,"Asa keueung nyinghareupeun kahirupan, dunya ayeuna geus karasa geunyleung !!"
4,Asa keueung Syeikh nya' ku kondisi siga kieu mah...!
4,"Asa ku karareueung macaan Status dina group iye, group itu. Eusina kabeh oge ngan saukur nimbulkeun PERMUSUHAN.."
3,Asa ku nikmat jam sakieu ngupingkeun lagu kang iwan bari ngopi mayunan kandang hayam.
4,"Asa linglung,asa keueung,asa nineung,asa asa w lahhh."
4,Asa loba pidio begal akhir2 ieu. Kade nu gawe peuting rada hati2 jelema geus makin narekad.
4,"Asa melang asa nineung, asa teu puguh karasana... Kabeulit kunu teu ngajirim, seseblakan ngarasakeun kareuwas"
4,Asa melang mun ewh kbrna teh.
3,"Asa meni atoh ningali barudak SMA waraduk kampungan mamawa motor meliuk-liuk bari bawa bendera ga jelas dr depan kantor pajak kiaracondong, aipekteh disenteg ku TNI di hareupeun K-24.."
4,"Asa muriding ,padahal beurang"
3,Asa ngeunah seuri.... Nempo nu ngamuk kana motor aya... Aya nu ngamuk diobok-obok Satgas
2,asa nyeredet kanu manah lamun aya nu ngomongkeun cinta teh..teuing kunaon :((
2,"Asa peurih batin teh ningali mantan geus boga budak, sok cirambay cai panon lamun ningali BCL mangku budak dina TV :(( . duh gusti PEURIHHH"
3,"Asa ragrag jajantung, bingah ammarwatasuta"
3,Asa raos lalampah liverpool kengeng mah.Nuhun gusti dinteun iyeu meni bungah pisan.Teu saat2 kabungah abi. Nuhun liverpool
2,Asa sararedih kieu bade boboran teh. Bakal sono ka sasih romdon. Mugia urang sadaya tiasa pendak deui sareng romdon taun payun.
2,"Asa sararedih ngadangu carita aya pengusaha muda sukses Banung anu hilap ka pun ibuna. Sietana hirup mewah sementara ibu, bumina we bochor"
2,asa sararedih ningal stadion Jayaraga aya nu ngarusak
4,asa sararieun kieu pedah corona.
2,Asa saredih kieu hari pertama saur sorangan
2,Asa saredih kieu jiga perpisahan SD
2,"asa saredih mang euy, ngareri kayaan"
2,"Asa saredih ningali jero dompet mun geus tanggal"" sakieu teh. Meni eweuh batur na isi na teh"
2,Asa saredih ningali PERSIB perlahan ditinggalkeun ku pamaen² andelanna.
2,Asa saredih papisah jeung bulan romadon :((( Sok sieun wee tahun hareup can tangtu bisa panggih deui
4,Asa sarieun ah maca thread nu bieu. Ass mencekam gitu
4,Asa sarieun kieu Gusti
4,"Asa sarieun kieu, dunia yg penuh sekat."
2,"Asa sedih kieu ngadangu adzan di masjid, ya Allah..."
2,"asa sedih ningali Persib taun ayeuna, kunaon jadi kieu ya Allah..."
4,"Asa segan euy ngalewat ka gang daerah batur teh, kudu we nyubut punten bari tungkul teh. Sieun di centang aing mah"
4,Asa sieun asa rek perang...rarasaan masih kenh bisa sare tibra
4,Asa sieun dan keueung kieu lembur urang ayeuna teh
4,"Asa sieun ngadangukeun lagu ""bangbung hideung""..."
2,Asa sok hayang cerik ari inget ka kolot teh duh can bisa kukumaha can bisa ngabahagiakn
3,Asa sono bukber di tamansari nu kaluhur di cafe SG naon teh? Ajang canda tawa silaturahmi.. Asa atoh teh ti lembur ulin ka kota
3,asa sumbringah kieu hate teh
4,"asa takut kieu euy beli buah import.., pdhal secara penampakan mah yg paling menggiurkan"
1,Asa teu kudu tunggal teunggeul GOBELOG. Da sarua kabeh oge jengkel ninggali persib maen siga kitu patut
2,"Asa teu wasa ninggal mamah n bpak,, riweuh qtu,,, ;("
2,"asa teu wasa ninggal na oge, matak peurih kanu hate :("
2,asa teu wasa ninggal pa ketu...mugia aya dinu lindungan allah sehat walafiat paketu..Alfatihah
2,"Asa waas kieu ngadenge na, suara chants supporter di Stadion pabalap2 jeung suara Adzan Maghrib. Islam geus lain mayoritas di Indonesia :("
2,Asa warara'as gusti mendengar gema takbir d media . .meringkak sagala-gala batin kokosehan manah ngoceak maratan jagat . .
4,"Asaan mah maen bola teh pergantian teh 3x tanpa batas waktu, di persib mah asa hariwang nempo pergantian na teh"
3,asane teh meuni bungah pisan mun ningali o0m didi ngalangkung di beranda twitr abdi
2,Aselina...nyurucud iyeu ci panon. Hariono emng lain pemaen nu boga skill atw insting goal nu tinggi. Tp manehna pemaen anu bisa ngayakinkeun urg najan sempet teu percaya ka manehna tp d bukti keun ku Loyalitas jg Totalitas d lapanganâ€¦
3,Aselinya hayang seuri ngagakgak
1,ASLI AJIG PINAFSUEUN!!! Kudu di tampol
1,ASLI AJIG PINAFSUEUN!!! Kudu di tampol
2,"Asli ajigg, sedih wae tiap seasonnya teh anjir. Tapi yang bikin patah hati maj season 3 sih.. auto ceurik eta mah :("
3,"Asli aku seuseurian wae liat itu. Aku ge rek miluan challenge eta, meh org yg anti makin keseel."
1,"Asli anjer lieur jalan pikiranna teh kamana, samaruk corona teh jelema"
1,"Asli anjer pinafsueun, geus mencoreng lalaki bdg"
3,asli dirrr meni atoh akutu
3,Asli euy. Barungah pisan sigana nempo jama keur kieu teh euy
1,Asli goblog perih pisan eta. Pernah nyobaan make ieu waktu tigesruk kuatka siga nu lengit hela nyawa terus balik deui.
3,Asli hahaha .. Sok atoh pisan aya nu mantuan da yumni ira ge sok marantuan
3,"Asli ieu aing ge seuseurian nigali replyan si ieu, bodor ieu jalma"
2,"Asli kaduhung nepi teu bisa sare saminggu mah, jaba anu perform aralus ah kacida"
2,Asli na da kaduhung mah ayna coba mun baheula teu diwaro mah adem ayem weh mreun nepi kaayeuna m0al aya pikiran
3,Asli nder akupun mengingatnya sampe seserian
4,asli ngarinding ngadenge lengser wengi
4,asli pa waas + keueung upami kaayaan nuju wabah kieu mah
2,"Asli saredih gini ya, sudah mah lagi wabah ditambah alam lagi ga mood"
4,Asli siah urang mah teu wani nanya
1,Asli tangkurak na kudu di rujad keun areuweuh ahlakan
2,"Asli wa aing mah, dibahas wae mah kalah sok piaralen, nyurucud cai panon weh hayang leweh, panto kamar weh rajet deui jadi tumbal"
1,Asliii. Serampangan dan kasar pisan heeh. Terus nyerang na teh anu obvious kalo ketangkep teh tidak lain dan tida bukan gegara kritik pemerintah. Soal na jelma eta alus pisan rekam jejak nya. Masa jol ngajak ngebakar dan jarah anjing goblog bgtt
4,"Aslina ben, jadi sieun kieu ey"
3,Aslina bingah pisan lihat c tteh udah berhijab
2,"Aslina ieu kr saredih rong. Mung tiasa ikhtiar sareng ngadoa we, mudah2an di tangtayungan ku gusti Allah"
2,"Aslina ieu kr saredih rong. Mung tiasa ikhtiar sareng ngadoa we, mudah2an di tangtayungan ku gusti Allah"
4,"Aslina ieu mah euy, alam dunya teh keeung kieu"
3,Aslina ih abi pernah. Karek ngadenge sora si cepot hungkup ge geus babarakatakan. Kuatka peureus kadut
3,Aslina ih abi pernah. Karek ngadenge sora si cepot hungkup ge geus babarakatakan. Kuatka peureus kadut
4,"aslina mah serem urang ningali bingkai berita,ya alloh tong kiamat heula atuh,urang ge can kawin yeuh..kumaha budak cucu urang engke"
2,"Aslina mang, saredih kieunya hésé papanggih eyy"
1,"Aslina maruk na beragama teu make akal kitu. Garelo jelema teh wa lieur... Bieu urg nempo aya jenazah corona dek dikurebkeun, warga2 pada nempoan ngarumpul coba mun kieu wae man indonesia jd pang rangsakna ku corona"
1,Aslina min jangar kanu Hulu hayam na oge bayangkan min salaki abi gawe di lising nya kabeh aplikasi di rijek min piduiteun teh ath zonk rk kmh abi mayaran hutang ath min kie Cara na mah
4,"Aslina mun teu gawe peuting atawa balik peuting mah moal kaluar imah..Eta kasus nu di jakarta, cerulitna sarieun kitu. Aksi pauudag jeung polisina jiga teu eling eta begal."
4,"Aslina ngaderegdeg sieun pecah :D . Bae lah, teu apaleun da muka na"
3,"Aslina ngeunah seuri ieu ge, nuhun hiburan tadi na mah deuk ngajak ribut tatangga teu jadi gara2 geus ngeunah seuri"
2,Aslina om sbaari dihuapan ku nu janten indung . Duh nyeredet kieu om
4,"Aslina sieun,bulu kuduk merinding sndirian gadang alooooh"
4,aslina sob nu kamari bikin ngabirigidig lalajona g
3,"aslina teu apal apal acan kajadian naon wae, pas ningali TL loba nu nga gerung meuni bahagia kieu aing oe"
2,"aslina urg ceurik dina greb motor, nyeri hate pisan"
4,"aslina wa... perantauan jd karareueung,,"
4,Aslina. Serem ningali dibacok na ge.
4,aslina.. Mun jalan dinya ge asa keueung
4,aslinaa lansung narangtung bulu kuduk naa aslilahh sieun urg
4,Aslinya serem uy niat niis ningali nu aneh mampret ah
3,"Aslm alaikum, sampurasun pak wali, kalintang bingah ningal pupuhu nyontoan ngamumule budaya sunda, nepangkeun ti sim kuring"
3,"assalamuallaikum, sampurasun, alhamdulillah meuni bingah ningal kang dedi turun langsung ngarajia miras."
4,astagfir ieu masjid meni keeng kieu beda pas bulan ramadhan
4,astagfirullah ateul jeung ateul we raray (0.0) panyakit ni enya kieukieu teuing yaalah ;'( serem ningali raray sorangan ge.
4,"Astagfirulloh, kok jd sieun nempo bulan, asa rek kiamat.....murinding kuduk"
4,Astagfirulloh.. sok asa kareueung hujan angin + es kaya gini teh
2,Astaghfirullah meni lieur di imah bae yawla. Mending kamu mah dirumah gak mikir gawe. Apa kabar gajian ini? Sedih bat anjir
4,"Astaghfirullàhal 'adziim.. Duh, meni asa karareueung kieu ieu teh, bakal pihujaneun kitu..?? Ieu guludug meni sing darodar"
3,atoh pisan aa jadi juara dunia teh abdi mah atoh pisan kuatka bangga ka aa
1,"Atuh anying aku teh gak mau marah-marah sama yg bandel, KUMAHA SIA WEH CAU MARUK KORONA TEH DIANGGAP PANYAKIT BIASA WAE, KUMAHA MUN ALLAH AMBEK GEDE TERUS NGAJIEUN PANYAKIT BISUL DINA JANTUNG SIAH..."
1,"Atuh bet kumaha aing we, naon ari sia babangus wae alias indit sia goblok"
3,atuh di mana aya subtitle kieu ngeunaheun macana jeung ngeunah seuri
3,"Atuh nya pantes we si krt ge ngagakgak liatnya bari jeung teu ngarti ge , komo aing ieu Astaghfirullah kuat rujid perut akoh"
1,Atuh titah saha tangkurak sia mantog kaditu? Omongna sia diundang raja Salman jeung boga visa unlimited...hiiih jd ngegasss wae aing ku jurig jarian iyeu teh
4,Atuhlahh tp da sieun akuteh
4,Atulah penasaran. Tapi sieun. Bulu kuduk lahir batin merinding iki.
4,Ava maneh ganti ! Ngadegdeg nempona ge
1,awas sia setan damri mun patepung irung jeung aing di galey ku aing jeung aci :((((
2,"Awewe atau lalaki sarua boga hate nder, mun ceurik mah nya ceurik we dripda ditahan, lain soal babarian, nu ngarana nyeri hate teu bisa didinya keneh diubaran, ceurik mangrupakeun emosi tanpa kekerasan :(("
1,"Awewe belegug, arek sia ngomong kitu ka maneh na ge moal ngarti,sok sokan pelakor pelakor,sia saha???,sadar goblog sia teh daki,daki nu ges numpuk dia tarang,nyaho tarang teu??,tarang sia tah kos lapangan bola."
1,awewena deui belegug teu pd dtang ka dukun botak ...jg daek d kitu iy..jiji jijiiii tablo
1,AWEWENA NI RUDET ANJ1NG :( KEHEL DA :( LEBAY PISAN :( PADAHAL MILARIAN DI PASAR OGE DA LOBA ATUH :( AI SIA HAYANG DIGAPLOK :(
4,Aww... Skenario herd immunity saurna ceu.. matak teu lokdon ge.. asa kareueung aaahhh
1,Aya aya wae ... Atuh dukun ...ah ngeraken daerah ..pasihan hukum nu ngarah jera pak pol asa kacida
1,"aya dulur aing salah gaul ngabela malaysia , mun ku aing kepret ke aing nu di kepret ku indung aing , ah degulkeun we ku aing"
3,"Aya hiji deui wa iklan kerupuk iklan erna jaya nu di iklankeun ku bazit teh, leuwih pikaserieun ajig. Tah buat uwa uwa nu hayang lalajo, ku deek di bere link yutub na"
1,Aya jelema Teu di rp Teu di rl Sok hayang pupujieun Sok hayang mupuas batur nepi ka beak karep Naa ari silaing cageur? Babangus jeung kokod teh bet sarua belegug na.
2,Aya kaduhung hanjelu naha Kang Emil teu janten gubernur Ibukota Negara
3,aya ku aneh kopi hitam rasa LADA nuhun MAMAH tos pang damelkn kopi LADA ti kamari hyong kopi LADA teh ayeuna menak meuni bingah amarwatasuta
3,Aya ku ngeunah seuri Ya Allah Alhamdulillah
3,"Aya ku nikmat nyAk, enjing2 hujan, ngopi, sarapan roti, bari ngupingkeun lagu lawas jadul... Asa emut kapungkur keur ngora"
4,aya na tangkal jambu tp teu ngaganggu da. Nu rudet mah bel sakola nu deket gunung sok disada tengah peuting keueung
4,"Aya naon coba jeung lembur abi, seeur keluarga janten asa hariwang kieu :("
4,"Aya naon ieu meni sarieun kieu, punten naros"
1,"Aya nu nga upload foto qur'an di tincak nu ngoment mah siga nu enya.... ting aranjing.. goblog, bagong,..."
4,Aya nu nga wa ngancem ka abi meni sien
3,Aya weh pikaserieun na teh ieu bobotoh
4,ayang balik betee sieun nempo kamar mayat :(
2,"ayeuna jadi guru paud nyinggg, eta sih nu paud di bale endah tea. ceunah mah teu kawin, calon istrina maot kecebur ti balong heuuu meuni sedih siah aing ka si winwin"
3,Ayeuna mah geus make sarung teh sok atoh naha nya? Embung weh muka sarung teh. Padahal geus di sunatan namah ti leutik keneh.
4,Ayeuna mah sarieun pisan rek nakal teh. Tos cararaket nu ghoibna
2,Ayeuna Sedih Hariono Indit Ti Persib. Baheula Sedih Karena Pemain Sekelas Yosep Nandang Asup Persib.
1,"Ayo barudak bandung report ini anak henceut, walaupun gua bukan asli bandung , tapi kalo dia bikin kebodohan dan yg dibawa adalah nama bandung , kadek ku aing sia belegug"
1,Ayo Kang lawan... Aing geus geuleuh pisan buzeer laknat Abu janda.. Eta Jelema Asa kebal hukum
1,Babangus caleg kos kieu pntsan ruksak partai demokrat
1,Babangus si eta mah da kitu tadz. Dek bereum dek hideung wayahna kudu di letak. Ku Sabangsaning tai. Ceuk aing tai
1,Babangus sia teu di sakolakeun
1,"Babangus teh , teu di jaga ajig"
1,Babangus teh meuni ngeunah pisan eta si mamang..engke ge ka kepret ku sutet..*modyar
1,babangus wae maneh
4,backround'y serem .. jd ngaderegdeg yeuh ..
1,"Bacot maraneh, deuk ku aing kadek sia? Pepelong wae reply aing anjing"
1,Bacot na meni garihal tru gableg sopan gableg tv butut ghe
1,Bacot sia aing kadek lila lila
1,Bacottt siaaa..tibang tv butut burem ge meni agull.
4,Bade kamana atuh aang teh meuni sok luluasan... keung...
3,"Badeur badeur kieu oge awewe aing mah geulis-, aduuuh bagja boga si neng rani teh."
4,"Bae bae, sieun kumaha sorangan te didieuk diem bae"
3,"Bagja + bungah kacida mun boga pasangan nu bisa ngabungahkeun kana hate, nyumangetan kana hirup jeung ngarti kana kaayaan nu keur d lakonan ~"
3,Bagja akang mah...ningali nu boga adi nurut teh...eim
3,Bagja boga babaturan leuwih ti eta geus asa dulur nurut kanu janten caroge...sing sakinah mawadah warohmah
3,Bagja boga babaturan teh..di sms di bbm sadayana sama rek milih no 3 Bisa kitu nya padahal teu janjian...
3,Bagja boga bbtran kos maraneh.ti awal cilaka npika ayena maraneh sok aya datang silih berganti.teing kudu kumaha balas budi ka maraneh lads
3,Bagja boga butut bari meunang sorangan tibatan gableg hade tapi ti kolot. Harga diri atuh anjing
3,Bagja boga kalian brooooo
3,Bagja boga kolot kawas pun biang bu anis sareung pun rama pa asep
3,Bagja boga pamingpin jiga kang @ridwankamil ..nuhun kang
3,bagja ningali bandung teu loba umat
3,"bagja ningali barudak seura seuri ningali sapi kurban, bagja teh sederhana"
3,"Bagja ningali permainan PSGC..,salut ka kang heri salaku pelatih..."
3,Bagja ninggali budak tumbuh sehat & tjeria Ubar cape ubar nu mata sumanget neang kifayah
3,Bagja ninggali sieta jeung kabogoh anyarna seuri bareng
3,Bagja tur bingah ningali sareng mirasana gaduh dulur anu laluhur kupangkat srg elmuna sae sikap paripolahna soleh akhlaqna. Tiasa abdi kitu?
